age_group,year,state,voted,yearSDR
18-24,2000,South Dakota,0.25595238095238093,NA
18-24,2000,Tennessee,0.2463768115942029,NA
18-24,2000,Texas,0.31876138433515483,NA
18-24,2000,Utah,0.39779005524861877,2018
18-24,2000,Vermont,0.2972972972972973,2018
18-24,2000,Virginia,0.4444444444444444,NA
18-24,2000,Washington,0.40476190476190477,NA
18-24,2000,West Virginia,0.3356643356643357,NA
18-24,2000,Wisconsin,0.5,1978
18-24,2000,Wyoming,0.4228187919463087,1994
18-24,2002,Alabama,0.2545454545454545,NA
18-24,2002,Alaska,0.28662420382165604,NA
18-24,2002,Arizona,0.11643835616438356,NA
18-24,2002,Arkansas,0.14814814814814814,NA
18-24,2002,California,0.1883289124668435,2018
18-24,2002,Colorado,0.23737373737373738,2014
18-24,2002,Connecticut,0.21604938271604937,2014
18-24,2002,Delaware,0.1366906474820144,NA
18-24,2002,Florida,0.20698924731182797,NA
18-24,2002,Georgia,0.2108843537414966,NA
18-24,2002,Hawaii,0.17094017094017094,2018
18-24,2002,Idaho,0.1794871794871795,1994
18-24,2002,Illinois,0.2087378640776699,2006
18-24,2002,Indiana,0.1457286432160804,NA
18-24,2002,Iowa,0.22869955156950672,2008
18-24,2002,Kansas,0.22660098522167488,NA
18-24,2002,Kentucky,0.21830985915492956,NA
18-24,2002,Louisiana,0.23308270676691728,NA
18-24,2002,Maine,0.21717171717171718,1978
18-24,2002,Maryland,0.20945945945945946,2016
18-24,2002,Massachusetts,0.18518518518518517,NA
18-24,2002,Michigan,0.21385542168674698,NA
18-24,2002,Minnesota,0.45041322314049587,1978
18-24,2002,Mississippi,0.16417910447761194,NA
18-24,2002,Missouri,0.23204419889502761,NA
18-24,2002,Montana,0.2072072072072072,2006
18-24,2002,Nebraska,0.19230769230769232,NA
18-24,2002,Nevada,0.203125,NA
18-24,2002,New Hampshire,0.23030303030303031,1996
18-24,2002,New Jersey,0.13270142180094788,NA
18-24,2002,New Mexico,0.15822784810126583,NA
18-24,2002,New York,0.17184643510054845,NA
18-24,2002,North Carolina,0.12135922330097088,2008
18-24,2002,Ohio,0.19487179487179487,2006
18-24,2002,Oklahoma,0.22981366459627328,NA
18-24,2002,Oregon,0.2430939226519337,NA
18-24,2002,Pennsylvania,0.1658878504672897,NA
18-24,2002,Rhode Island,0.17543859649122806,NA
18-24,2002,South Carolina,0.2440944881889764,NA
18-24,2002,South Dakota,0.3333333333333333,NA
18-24,2002,Tennessee,0.14285714285714285,NA
18-24,2002,Texas,0.15157894736842106,NA
18-24,2002,Utah,0.18565400843881857,2018
18-24,2002,Vermont,0.11173184357541899,2018
18-24,2002,Virginia,0.1488095238095238,NA
18-24,2002,Washington,0.16176470588235295,NA
18-24,2002,West Virginia,0.13068181818181818,NA
18-24,2002,Wisconsin,0.21634615384615385,1978
18-24,2002,Wyoming,0.281437125748503,1994
18-24,2004,Alabama,0.44525547445255476,NA
18-24,2004,Alaska,0.5235294117647059,NA
18-24,2004,Arizona,0.4148148148148148,NA
18-24,2004,Arkansas,0.35658914728682173,NA
18-24,2004,California,0.44429347826086957,2018
18-24,2004,Colorado,0.48559670781893005,2014
18-24,2004,Connecticut,0.4088397790055249,2014
18-24,2004,Delaware,0.44285714285714284,NA
18-24,2004,Florida,0.45698924731182794,NA
18-24,2004,Georgia,0.47417840375586856,NA
18-24,2004,Hawaii,0.2734375,2018
18-24,2004,Idaho,0.4896551724137931,1994
18-24,2004,Illinois,0.4114285714285714,2006
18-24,2004,Indiana,0.4207920792079208,NA
18-24,2004,Iowa,0.614406779661017,2008
18-24,2004,Kansas,0.40437158469945356,NA
18-24,2004,Kentucky,0.527027027027027,NA
18-24,2004,Louisiana,0.484375,NA
18-24,2004,Maine,0.5955555555555555,1978
18-24,2004,Maryland,0.47368421052631576,2016
18-24,2004,Massachusetts,0.4634146341463415,NA
18-24,2004,Michigan,0.5478260869565217,NA
18-24,2004,Minnesota,0.6795774647887324,1978
18-24,2004,Mississippi,0.514018691588785,NA
18-24,2004,Missouri,0.5026455026455027,NA
18-24,2004,Montana,0.46551724137931033,2006
18-24,2004,Nebraska,0.4125560538116592,NA
18-24,2004,Nevada,0.4411764705882353,NA
18-24,2004,New Hampshire,0.5492227979274611,1996
18-24,2004,New Jersey,0.5047169811320755,NA
18-24,2004,New Mexico,0.4142857142857143,NA
18-24,2004,New York,0.46169354838709675,NA
18-24,2004,North Carolina,0.4444444444444444,2008
18-24,2004,Ohio,0.5457063711911357,2006
18-24,2004,Oklahoma,0.42953020134228187,NA
18-24,2004,Oregon,0.49264705882352944,NA
18-24,2004,Pennsylvania,0.4441340782122905,NA
18-24,2004,Rhode Island,0.42483660130718953,NA
18-24,2004,South Carolina,0.43537414965986393,NA
18-24,2004,South Dakota,0.4696969696969697,NA
18-24,2004,Tennessee,0.3802083333333333,NA
18-24,2004,Texas,0.3824091778202677,NA
18-24,2004,Utah,0.5072463768115942,2018
18-24,2004,Vermont,0.42857142857142855,2018
18-24,2004,Virginia,0.41040462427745666,NA
18-24,2004,Washington,0.5469613259668509,NA
18-24,2004,West Virginia,0.48484848484848486,NA
18-24,2004,Wisconsin,0.6186046511627907,1978
18-24,2004,Wyoming,0.47701149425287354,1994
18-24,2006,Alabama,0.22950819672131148,NA
18-24,2006,Alaska,0.2868217054263566,NA
18-24,2006,Arizona,0.16666666666666666,NA
18-24,2006,Arkansas,0.15748031496062992,NA
18-24,2006,California,0.21033653846153846,2018
18-24,2006,Colorado,0.23809523809523808,2014
18-24,2006,Connecticut,0.20618556701030927,2014
18-24,2006,Delaware,0.21875,NA
18-24,2006,Florida,0.15829145728643215,NA
18-24,2006,Georgia,0.2581967213114754,NA
18-24,2006,Hawaii,0.2109375,2018
18-24,2006,Idaho,0.3282442748091603,1994
18-24,2006,Illinois,0.2077922077922078,2006
18-24,2006,Indiana,0.19886363636363635,NA
18-24,2006,Iowa,0.24796747967479674,2008
18-24,2006,Kansas,0.15757575757575756,NA
18-24,2006,Kentucky,0.2694610778443114,NA
18-24,2006,Louisiana,0.14678899082568808,NA
18-24,2006,Maine,0.27751196172248804,1978
18-24,2006,Maryland,0.30092592592592593,2016
18-24,2006,Massachusetts,0.2937062937062937,NA
18-24,2006,Michigan,0.3452914798206278,NA
18-24,2006,Minnesota,0.3588709677419355,1978
18-24,2006,Mississippi,0.22330097087378642,NA
18-24,2006,Missouri,0.22727272727272727,NA
18-24,2006,Montana,0.3565217391304348,2006
18-24,2006,Nebraska,0.2422680412371134,NA
18-24,2006,Nevada,0.1619718309859155,NA
18-24,2006,New Hampshire,0.136986301369863,1996
18-24,2006,New Jersey,0.16842105263157894,NA
18-24,2006,New Mexico,0.25510204081632654,NA
18-24,2006,New York,0.17006802721088435,NA
18-24,2006,North Carolina,0.21164021164021163,2008
18-24,2006,Ohio,0.2838283828382838,2006
18-24,2006,Oklahoma,0.21176470588235294,NA
18-24,2006,Oregon,0.291970802919708,NA
18-24,2006,Pennsylvania,0.22435897435897437,NA
18-24,2006,Rhode Island,0.3037974683544304,NA
18-24,2006,South Carolina,0.1893939393939394,NA
18-24,2006,South Dakota,0.3096446700507614,NA
18-24,2006,Tennessee,0.18705035971223022,NA
18-24,2006,Texas,0.14311926605504588,NA
18-24,2006,Utah,0.11659192825112108,2018
18-24,2006,Vermont,0.23333333333333334,2018
18-24,2006,Virginia,0.28217821782178215,NA
18-24,2006,Washington,0.25268817204301075,NA
18-24,2006,West Virginia,0.14035087719298245,NA
18-24,2006,Wisconsin,0.37155963302752293,1978
18-24,2006,Wyoming,0.23809523809523808,1994
18-24,2008,Alabama,0.5206611570247934,NA
18-24,2008,Alaska,0.4484848484848485,NA
18-24,2008,Arizona,0.4180327868852459,NA
18-24,2008,Arkansas,0.31125827814569534,NA
18-24,2008,California,0.5034642032332564,2018
18-24,2008,Colorado,0.5102880658436214,2014
18-24,2008,Connecticut,0.5046728971962616,2014
18-24,2008,Delaware,0.55,NA
18-24,2008,Florida,0.5,NA
18-24,2008,Georgia,0.4827586206896552,NA
18-24,2008,Hawaii,0.2578616352201258,2018
18-24,2008,Idaho,0.4830508474576271,1994
18-24,2008,Illinois,0.4892966360856269,2006
18-24,2008,Indiana,0.4228187919463087,NA
18-24,2008,Iowa,0.6363636363636364,2008
18-24,2008,Kansas,0.4304635761589404,NA
18-24,2008,Kentucky,0.48322147651006714,NA
18-24,2008,Louisiana,0.525,NA
18-24,2008,Maine,0.5502645502645502,1978
18-24,2008,Maryland,0.48659003831417624,2016
18-24,2008,Massachusetts,0.4473684210526316,NA
18-24,2008,Michigan,0.508130081300813,NA
18-24,2008,Minnesota,0.6260162601626016,1978
18-24,2008,Mississippi,0.5132743362831859,NA
18-24,2008,Missouri,0.5409836065573771,NA
18-24,2008,Montana,0.4090909090909091,2006
18-24,2008,Nebraska,0.4388888888888889,NA
18-24,2008,Nevada,0.4296875,NA
18-24,2008,New Hampshire,0.5697211155378487,1996
18-24,2008,New Jersey,0.5133928571428571,NA
18-24,2008,New Mexico,0.4634146341463415,NA
18-24,2008,New York,0.45,NA
18-24,2008,North Carolina,0.52,2008
18-24,2008,Ohio,0.5633333333333334,2006
18-24,2008,Oklahoma,0.416,NA
18-24,2008,Oregon,0.5304347826086957,NA
18-24,2008,Pennsylvania,0.5155807365439093,NA
18-24,2008,Rhode Island,0.48066298342541436,NA
18-24,2008,South Carolina,0.4959349593495935,NA
18-24,2008,South Dakota,0.38421052631578945,NA
18-24,2008,Tennessee,0.41605839416058393,NA
18-24,2008,Texas,0.36082474226804123,NA
18-24,2008,Utah,0.31210191082802546,2018
18-24,2008,Vermont,0.4727272727272727,2018
18-24,2008,Virginia,0.5164835164835165,NA
18-24,2008,Washington,0.46,NA
18-24,2008,West Virginia,0.4954954954954955,NA
18-24,2008,Wisconsin,0.5842105263157895,1978
18-24,2008,Wyoming,0.48175182481751827,1994
18-24,2010,Alabama,0.1619047619047619,NA
18-24,2010,Alaska,0.1865671641791045,NA
18-24,2010,Arizona,0.2537313432835821,NA
18-24,2010,Arkansas,0.15714285714285714,NA
18-24,2010,California,0.24812030075187969,2018
18-24,2010,Colorado,0.2422907488986784,2014
18-24,2010,Connecticut,0.2131782945736434,2014
18-24,2010,Delaware,0.2534246575342466,NA
18-24,2010,Florida,0.22126436781609196,NA
18-24,2010,Georgia,0.1990521327014218,NA
18-24,2010,Hawaii,0.2023121387283237,2018
18-24,2010,Idaho,0.20869565217391303,1994
18-24,2010,Illinois,0.20588235294117646,2006
18-24,2010,Indiana,0.10126582278481013,NA
18-24,2010,Iowa,0.25,2008
18-24,2010,Kansas,0.11764705882352941,NA
18-24,2010,Kentucky,0.2037037037037037,NA
18-24,2010,Louisiana,0.23853211009174313,NA
18-24,2010,Maine,0.31137724550898205,1978
18-24,2010,Maryland,0.21951219512195122,2016
18-24,2010,Massachusetts,0.21476510067114093,NA
18-24,2010,Michigan,0.2159090909090909,NA
18-24,2010,Minnesota,0.28957528957528955,1978
18-24,2010,Mississippi,0.30612244897959184,NA
18-24,2010,Missouri,0.20398009950248755,NA
18-24,2010,Montana,0.20833333333333334,2006
18-24,2010,Nebraska,0.10982658959537572,NA
18-24,2010,Nevada,0.25,NA
18-24,2010,New Hampshire,0.20502092050209206,1996
18-24,2010,New Jersey,0.1509433962264151,NA
18-24,2010,New Mexico,0.14457831325301204,NA
18-24,2010,New York,0.21369294605809128,NA
18-24,2010,North Carolina,0.2171945701357466,2008
18-24,2010,Ohio,0.205607476635514,2006
18-24,2010,Oklahoma,0.176,NA
18-24,2010,Oregon,0.3228346456692913,NA
18-24,2010,Pennsylvania,0.152317880794702,NA
18-24,2010,Rhode Island,0.18779342723004694,NA
18-24,2010,South Carolina,0.33587786259541985,NA
18-24,2010,South Dakota,0.22826086956521738,NA
18-24,2010,Tennessee,0.15126050420168066,NA
18-24,2010,Texas,0.1543859649122807,NA
18-24,2010,Utah,0.11450381679389313,2018
18-24,2010,Vermont,0.1953125,2018
18-24,2010,Virginia,0.19004524886877827,NA
18-24,2010,Washington,0.3072289156626506,NA
18-24,2010,West Virginia,0.1919191919191919,NA
18-24,2010,Wisconsin,0.2372093023255814,1978
18-24,2010,Wyoming,0.19230769230769232,1994
18-24,2012,Alabama,0.34234234234234234,NA
18-24,2012,Alaska,0.344,NA
18-24,2012,Arizona,0.4263565891472868,NA
18-24,2012,Arkansas,0.25196850393700787,NA
18-24,2012,California,0.4148606811145511,2018
18-24,2012,Colorado,0.5564853556485355,2014
18-24,2012,Connecticut,0.39631336405529954,2014
18-24,2012,Delaware,0.4066666666666667,NA
18-24,2012,Florida,0.41935483870967744,NA
18-24,2012,Georgia,0.39732142857142855,NA
18-24,2012,Hawaii,0.2578125,2018
18-24,2012,Idaho,0.3275862068965517,1994
18-24,2012,Illinois,0.3508771929824561,2006
18-24,2012,Indiana,0.36666666666666664,NA
18-24,2012,Iowa,0.5027624309392266,2008
18-24,2012,Kansas,0.33544303797468356,NA
18-24,2012,Kentucky,0.38271604938271603,NA
18-24,2012,Louisiana,0.411214953271028,NA
18-24,2012,Maine,0.4294117647058823,1978
18-24,2012,Maryland,0.41767068273092367,2016
18-24,2012,Massachusetts,0.4970414201183432,NA
18-24,2012,Michigan,0.44,NA
18-24,2012,Minnesota,0.5935251798561151,1978
18-24,2012,Mississippi,0.6336633663366337,NA
18-24,2012,Missouri,0.42528735632183906,NA
18-24,2012,Montana,0.4318181818181818,2006
18-24,2012,Nebraska,0.3959731543624161,NA
18-24,2012,Nevada,0.41,NA
18-24,2012,New Hampshire,0.5093457943925234,1996
18-24,2012,New Jersey,0.390625,NA
18-24,2012,New Mexico,0.3764705882352941,NA
18-24,2012,New York,0.39278131634819535,NA
18-24,2012,North Carolina,0.4810810810810811,2008
18-24,2012,Ohio,0.45723684210526316,2006
18-24,2012,Oklahoma,0.2727272727272727,NA
18-24,2012,Oregon,0.5085714285714286,NA
18-24,2012,Pennsylvania,0.4171597633136095,NA
18-24,2012,Rhode Island,0.5,NA
18-24,2012,South Carolina,0.5379310344827586,NA
18-24,2012,South Dakota,0.33181818181818185,NA
18-24,2012,Tennessee,0.32592592592592595,NA
18-24,2012,Texas,0.253448275862069,NA
18-24,2012,Utah,0.363013698630137,2018
18-24,2012,Vermont,0.391025641025641,2018
18-24,2012,Virginia,0.48148148148148145,NA
18-24,2012,Washington,0.41721854304635764,NA
18-24,2012,West Virginia,0.22727272727272727,NA
18-24,2012,Wisconsin,0.5585106382978723,1978
18-24,2012,Wyoming,0.32679738562091504,1994
18-24,2014,Alabama,0.15425531914893617,NA
18-24,2014,Alaska,0.2847682119205298,NA
18-24,2014,Arizona,0.1388888888888889,NA
18-24,2014,Arkansas,0.1476510067114094,NA
18-24,2014,California,0.15663801337153774,2018
18-24,2014,Colorado,0.19463087248322147,2014
18-24,2014,Connecticut,0.19745222929936307,2014
18-24,2014,Delaware,0.1590909090909091,NA
18-24,2014,Florida,0.16932907348242812,NA
18-24,2014,Georgia,0.21940928270042195,NA
18-24,2014,Hawaii,0.08928571428571429,2018
18-24,2014,Idaho,0.11864406779661017,1994
18-24,2014,Illinois,0.14782608695652175,2006
18-24,2014,Indiana,0.1773049645390071,NA
18-24,2014,Iowa,0.2074074074074074,2008
18-24,2014,Kansas,0.13768115942028986,NA
18-24,2014,Kentucky,0.2392638036809816,NA
18-24,2014,Louisiana,0.26382978723404255,NA
18-24,2014,Maine,0.3191489361702128,1978
18-24,2014,Maryland,0.2441860465116279,2016
18-24,2014,Massachusetts,0.22012578616352202,NA
18-24,2014,Michigan,0.18141592920353983,NA
18-24,2014,Minnesota,0.2154696132596685,1978
18-24,2014,Mississippi,0.25,NA
18-24,2014,Missouri,0.14049586776859505,NA
18-24,2014,Montana,0.21839080459770116,2006
18-24,2014,Nebraska,0.14788732394366197,NA
18-24,2014,Nevada,0.17518248175182483,NA
18-24,2014,New Hampshire,0.19428571428571428,1996
18-24,2014,New Jersey,0.13846153846153847,NA
18-24,2014,New Mexico,0.13333333333333333,NA
18-24,2014,New York,0.14219114219114218,NA
18-24,2014,North Carolina,0.22900763358778625,2008
18-24,2014,Ohio,0.13011152416356878,2006
18-24,2014,Oklahoma,0.12643678160919541,NA
18-24,2014,Oregon,0.24242424242424243,NA
18-24,2014,Pennsylvania,0.10948905109489052,NA
18-24,2014,Rhode Island,0.13333333333333333,NA
18-24,2014,South Carolina,0.20121951219512196,NA
18-24,2014,South Dakota,0.12173913043478261,NA
18-24,2014,Tennessee,0.11,NA
18-24,2014,Texas,0.12046204620462046,NA
18-24,2014,Utah,0.1476510067114094,2018
18-24,2014,Vermont,0.10687022900763359,2018
18-24,2014,Virginia,0.16336633663366337,NA
18-24,2014,Washington,0.24516129032258063,NA
18-24,2014,West Virginia,0.11428571428571428,NA
18-24,2014,Wisconsin,0.29936305732484075,1978
18-24,2014,Wyoming,0.14788732394366197,1994
18-24,2016,Alabama,0.4297872340425532,NA
18-24,2016,Alaska,0.4,NA
18-24,2016,Arizona,0.40594059405940597,NA
18-24,2016,Arkansas,0.34146341463414637,NA
18-24,2016,California,0.43132803632236094,2018
18-24,2016,Colorado,0.5,2014
18-24,2016,Connecticut,0.4393939393939394,2014
18-24,2016,Delaware,0.39805825242718446,NA
18-24,2016,Florida,0.3701657458563536,NA
18-24,2016,Georgia,0.41810344827586204,NA
18-24,2016,Hawaii,0.208955223880597,2018
18-24,2016,Idaho,0.43455497382198954,1994
18-24,2016,Illinois,0.4757834757834758,2006
18-24,2016,Indiana,0.4268292682926829,NA
18-24,2016,Iowa,0.37404580152671757,2008
18-24,2016,Kansas,0.36496350364963503,NA
18-24,2016,Kentucky,0.5118110236220472,NA
18-24,2016,Louisiana,0.4897119341563786,NA
18-24,2016,Maine,0.4861111111111111,1978
18-24,2016,Maryland,0.5376344086021505,2016
18-24,2016,Massachusetts,0.4307692307692308,NA
18-24,2016,Michigan,0.38095238095238093,NA
18-24,2016,Minnesota,0.5426356589147286,1978
18-24,2016,Mississippi,0.4642857142857143,NA
18-24,2016,Missouri,0.4755244755244755,NA
18-24,2016,Montana,0.4019607843137255,2006
18-24,2016,Nebraska,0.5234899328859061,NA
18-24,2016,Nevada,0.4230769230769231,NA
18-24,2016,New Hampshire,0.5825242718446602,1996
18-24,2016,New Jersey,0.41025641025641024,NA
18-24,2016,New Mexico,0.4291497975708502,NA
18-24,2016,New York,0.3881401617250674,NA
18-24,2016,North Carolina,0.5132743362831859,2008
18-24,2016,Ohio,0.3900709219858156,2006
18-24,2016,Oklahoma,0.3359375,NA
18-24,2016,Oregon,0.4857142857142857,NA
18-24,2016,Pennsylvania,0.5102739726027398,NA
18-24,2016,Rhode Island,0.49333333333333335,NA
18-24,2016,South Carolina,0.43119266055045874,NA
18-24,2016,South Dakota,0.3253968253968254,NA
18-24,2016,Tennessee,0.3076923076923077,NA
18-24,2016,Texas,0.32007575757575757,NA
18-24,2016,Utah,0.4418604651162791,2018
18-24,2016,Vermont,0.45384615384615384,2018
18-24,2016,Virginia,0.601063829787234,NA
18-24,2016,Washington,0.4666666666666667,NA
18-24,2016,West Virginia,0.32211538461538464,NA
18-24,2016,Wisconsin,0.47586206896551725,1978
18-24,2016,Wyoming,0.5454545454545454,1994
18-24,2018,Alabama,0.2849740932642487,NA
18-24,2018,Alaska,0.3858267716535433,NA
18-24,2018,Arizona,0.3558282208588957,NA
18-24,2018,Arkansas,0.23125,NA
18-24,2018,California,0.34540750323415265,2018
18-24,2018,Colorado,0.39603960396039606,2014
18-24,2018,Connecticut,0.3582089552238806,2014
18-24,2018,Delaware,0.28888888888888886,NA
18-24,2018,Florida,0.2968299711815562,NA
18-24,2018,Georgia,0.358974358974359,NA
18-24,2018,Hawaii,0.22794117647058823,2018
18-24,2018,Idaho,0.2155688622754491,1994
18-24,2018,Illinois,0.30434782608695654,2006
18-24,2018,Indiana,0.3028169014084507,NA
18-24,2018,Iowa,0.3333333333333333,2008
18-24,2018,Kansas,0.36065573770491804,NA
18-24,2018,Kentucky,0.2459016393442623,NA
18-24,2018,Louisiana,0.2463768115942029,NA
18-24,2018,Maine,0.3076923076923077,1978
18-24,2018,Maryland,0.3787878787878788,2016
18-24,2018,Massachusetts,0.34285714285714286,NA
18-24,2018,Michigan,0.34146341463414637,NA
18-24,2018,Minnesota,0.4174757281553398,1978
18-24,2018,Mississippi,0.2571428571428571,NA
18-24,2018,Missouri,0.4107142857142857,NA
18-24,2018,Montana,0.39705882352941174,2006
18-24,2018,Nebraska,0.3113207547169811,NA
18-24,2018,Nevada,0.2909090909090909,NA
18-24,2018,New Hampshire,0.37037037037037035,1996
18-24,2018,New Jersey,0.32954545454545453,NA
18-24,2018,New Mexico,0.2807017543859649,NA
18-24,2018,New York,0.32142857142857145,NA
18-24,2018,North Carolina,0.3105022831050228,2008
18-24,2018,Ohio,0.22167487684729065,2006
18-24,2018,Oklahoma,0.22522522522522523,NA
18-24,2018,Oregon,0.39655172413793105,NA
18-24,2018,Pennsylvania,0.3293172690763052,NA
18-24,2018,Rhode Island,0.4342105263157895,NA
18-24,2018,South Carolina,0.23008849557522124,NA
18-24,2018,South Dakota,0.2537313432835821,NA
18-24,2018,Tennessee,0.30939226519337015,NA
18-24,2018,Texas,0.272875816993464,NA
18-24,2018,Utah,0.3609467455621302,2018
18-24,2018,Vermont,0.358695652173913,2018
18-24,2018,Virginia,0.4057971014492754,NA
18-24,2018,Washington,0.33974358974358976,NA
18-24,2018,West Virginia,0.22959183673469388,NA
18-24,2018,Wisconsin,0.4864864864864865,1978
18-24,2018,Wyoming,0.2066115702479339,1994
25-34,1978,Alabama,0.38440111420612816,NA
25-34,1978,Alaska,0.5118577075098815,NA
25-34,1978,Arizona,0.3087557603686636,NA
25-34,1978,Arkansas,0.37130801687763715,NA
25-34,1978,California,0.43888303477344576,2018
25-34,1978,Colorado,0.45346062052505964,2014
25-34,1978,Connecticut,0.4444444444444444,2014
25-34,1978,Delaware,0.4489795918367347,NA
25-34,1978,Florida,0.4072249589490969,NA
25-34,1978,Georgia,0.26283367556468173,NA
25-34,1978,Hawaii,0.4888888888888889,2018
25-34,1978,Idaho,0.458041958041958,1994
25-34,1978,Illinois,0.407621247113164,2006
25-34,1978,Indiana,0.3843137254901961,NA
25-34,1978,Iowa,0.4402332361516035,2008
25-34,1978,Kansas,0.4098939929328622,NA
25-34,1978,Kentucky,0.22945205479452055,NA
25-34,1978,Louisiana,0.32857142857142857,NA
25-34,1978,Maine,0.5748792270531401,1978
25-34,1978,Maryland,0.3994252873563218,2016
25-34,1978,Massachusetts,0.5,NA
25-34,1978,Michigan,0.48429951690821255,NA
25-34,1978,Minnesota,0.5970873786407767,1978
25-34,1978,Mississippi,0.42391304347826086,NA
